unique_id,mean_evi_coef,abs_mean_evi_coef,mean_evi_p_value
Finland_102032,9.52446104385395,9.52446104385395,0.00204401092035496
Finland_102034,12.644992328933,12.644992328933,0.0856757577866848
Finland_102039,7.22052771038412,7.22052771038412,0.354714798425974
Finland_102042,14.1414174426439,14.1414174426439,1.86853728273577e-09
Finland_102051,11.3733014326917,11.3733014326917,0.0331036166855869
Finland_102055,13.3836824597912,13.3836824597912,0.0203599151717884
Finland_102056,7.21230275783668,7.21230275783668,0.280926391225913
Finland_102058,17.2356336685069,17.2356336685069,0.000974615591295421
Finland_102062,16.1286789981754,16.1286789981754,0.0482566585329659
Finland_102063,9.33981020726279,9.33981020726279,0.0371430091286065
Finland_102071,16.047636689054,16.047636689054,0.0132388051690748
Finland_102072,9.39032558137953,9.39032558137953,0.0715427525603556
Finland_102073,15.8110229576151,15.8110229576151,2.3202300929005e-06
Finland_102076,10.0107948072931,10.0107948072931,0.0700769340412788
Finland_102077,13.3043131998989,13.3043131998989,0.000398166655803095
Finland_102079,9.98610962589754,9.98610962589754,0.158161858869879
Finland_102081,10.6888120572625,10.6888120572625,0.070276518729593
Finland_102102,13.0845551520145,13.0845551520145,0.0545296047555975
Ukraine_102250,20.5301944435235,20.5301944435235,0.00657675876092967
United States of America_1023,0.164022105666241,0.164022105666241,0.979219044430748
Costa Rica_102334,-15.8553921329219,15.8553921329219,0.391932291654394
Costa Rica_102337,15.9640503931463,15.9640503931463,0.282642183492541
Costa Rica_102367,1.99116365679484,1.99116365679484,0.822876219688577
Australia_102535,14.3243965952586,14.3243965952586,0.00613262307043505
Australia_102538,7.24626153719931,7.24626153719931,0.27795929438464
Australia_102539,7.53753048203377,7.53753048203377,0.00626530053663601
Australia_102541,3.46718384416254,3.46718384416254,0.861341415451569
Australia_102543,3.78021418940541,3.78021418940541,0.760098728720512
Australia_102551,15.425727055044,15.425727055044,0.0420278999393426
Australia_102553,26.7620850219856,26.7620850219856,0.00261937314825061
Australia_102555,14.8364734059521,14.8364734059521,0.0441030219041673
Australia_102558,15.3200189342162,15.3200189342162,0.0534535492451889
Australia_102569,16.8523407519027,16.8523407519027,0.0293627990030707
Australia_102574_A,14.5152778912693,14.5152778912693,0.00323157119667549
Australia_102575,0.127262212633023,0.127262212633023,0.952088719656789
Australia_102579,20.1305270320532,20.1305270320532,4.80445102453271e-06
Australia_102593,5.78235108946061,5.78235108946061,0.311058122189526
Pakistan_10270,3.31167935282815,3.31167935282815,0.165473027005409
Indonesia_10288,4.49359681226862,4.49359681226862,0.582455861771703
