unique_id,X,Y,og_layer,evi_coef,abs_evi_coef,evi_p_value
Argentina_10,-64.8033598140854,-23.6606277178741,protected_areas,1.66308106224452,1.66308106224452,0.79721841202399
Chile_100,-71.0770685913368,-32.9626910166594,protected_areas,-24.0635394519468,24.0635394519468,0.0412681146472391
United States of America_1000,-112.182709737985,37.5838904220849,protected_areas,3.04831368253571,3.04831368253571,0.155879956555969
Malaysia_10000,101.3671406041,4.04262836618815,protected_areas,9.59998023974165,9.59998023974165,0.296130240012856
Kazakhstan_100017,78.6943032963185,43.9915783724478,protected_areas,2.45228220028538,2.45228220028538,0.507662572008166
Canada_100641,-67.2505609589869,47.0735290924411,protected_areas,6.06615714363995,6.06615714363995,0.515229150397075
Canada_100713,-114.941576291759,50.7074492955267,protected_areas,-0.426930482555166,0.426930482555166,0.929204408327456
Chile_101,-71.6662268525813,-30.6759192931425,protected_areas,-14.1542646247387,14.1542646247387,0.303686597300594
Vietnam_10110,107.782495060509,16.1371320337216,protected_areas,40.2801550754946,40.2801550754946,0.000200994201390444
Vietnam_10113,105.391185071917,21.018631048766,protected_areas,36.1059694453033,36.1059694453033,0.00255512639511448
Venezuela_101136,-71.3830355248824,7.16075882165773,protected_areas,14.9169664298427,14.9169664298427,0.0110986700587074
Algeria_101170,-1.3357787074233,34.8360896702895,protected_areas,-0.493639711055814,0.493639711055814,0.964200704215416
Mexico_101411,-109.958418594213,23.5302873043424,protected_areas,18.7092678944123,18.7092678944123,0.0471820952131087
Canada_101421,-124.370942599388,48.5719685445985,protected_areas,-5.52029847303483,5.52029847303483,0.205856340325523
Albania_101424,19.9344772970116,42.4409031282474,protected_areas,13.9165644476538,13.9165644476538,0.0847335897263609
Albania_101425,20.418062177891,40.2888774300431,protected_areas,14.7999004447442,14.7999004447442,0.310357320169612
Burundi_101434,29.5460022521399,-4.10036041033936,protected_areas,-15.1405565964505,15.1405565964505,0.196448134776216
Albania_101474,20.0338842544579,40.0802326460483,protected_areas,-1.0791862618666,1.0791862618666,0.838295868173386
Canada_101548,-65.873402352441,50.5106521892909,protected_areas,-17.0082097712675,17.0082097712675,0.000787487972352612
Mexico_101571,-99.2283108131269,20.8734165843239,protected_areas,9.5040152906306,9.5040152906306,0.390186244435406
Canada_101597_A,-126.538852097127,49.6349092036472,protected_areas,3.94030081708352,3.94030081708352,0.477876471418277
Canada_101635_A,-127.052405630192,49.8372006564991,protected_areas,1.69359805592324,1.69359805592324,0.797393390132905
Canada_101637,-123.926555067688,48.7816332308427,protected_areas,4.34029412991455,4.34029412991455,0.724989009143738
Canada_101638,-118.065725262115,52.1043765610775,protected_areas,-12.4256338904542,12.4256338904542,0.117794404767542
Canada_101639,-121.871167207183,51.0351874684979,protected_areas,1.92401668467916,1.92401668467916,0.94718252603972
Canada_101642,-115.657095589865,49.0848483484663,protected_areas,6.34769080428211,6.34769080428211,0.343671535486885
Canada_101643,-118.268775561215,49.269461660919,protected_areas,-6.39461764553933,6.39461764553933,0.194557685065355
Canada_101646_A,-123.510993288914,48.5411666863345,protected_areas,2.58967792940648,2.58967792940648,0.521090340862367
Canada_101649,-122.852242967759,49.4306932047252,protected_areas,4.64626318511588,4.64626318511588,0.136541840827292
Canada_101654,-123.892013028815,53.2029521349659,protected_areas,-18.5094814094517,18.5094814094517,0.0253771116786712
Canada_101655,-120.993207208839,51.888216002134,protected_areas,3.21988402050915,3.21988402050915,0.56765752879697
Canada_101656,-116.70501720326,49.4973192707161,protected_areas,-14.1392094902767,14.1392094902767,0.218306606506807
