unique_id,WDPA_PID,NAME,STATUS_YR,country,continent,max_species_body_mass,mean_species_body_mass,median_species_body_mass,herbivore_fg,predator_fg,trophic_groups,predator_fg_simple,herbivore_fg_simple,n_species_pa,n_herbi_sp_pa,n_carni_sp_pa,n_mixed_feeder_sp_pa,n_grazer_sp_pa,n_browser_sp_pa,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,n_native_sp_pa,n_introduced_sp_pa,percent_native_sp,percent_introduced_sp,intro_native_ratio,prop_species_w_occasional_predator,prop_species_w_regular_predator,elephant_yn,GIS_AREA
Guatemala_107132,107132,Río Dulce,1955,Guatemala,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,166.419869407491
Guatemala_12583,12583,Laguna Lachuá,1996,Guatemala,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,143.484442735655
Guatemala_302075,302075,Volcán Tajumulco,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,115.868572093175
Guatemala_18804,18804,Montecristo Trifinio,1987,Guatemala,North America,55.5086,31.5191333333333,23.6666,3,2,4,2,2,6,4,2,0,0,3,,,Inf,6,0,1,0,0,1,1,no,83.1781134976
Guatemala_107157,107157,Volcán Fuego,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,67.1765586052439
Guatemala_103039,103039,Volcán Agua,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,54.5379425710087
Guatemala_103123,103123,Volcán Santo Tomás,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,44.5468183769165
Guatemala_342355,342355,Volcán Zunil,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,41.9330519601899
Guatemala_107148,107148,Santa Rosalía,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,40.4572098323943
Guatemala_61957,61957,Aguas Turbias,1994,Guatemala,North America,100,36.8794888888889,25,3,4,5,3,3,9,5,4,0,0,5,,,Inf,9,0,1,0,0,1,1,no,36.2982935168
Guatemala_12594,12594,Chocón Machacas,1990,Guatemala,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,35.6455125982476
Guatemala_302078,302078,Volcán Lacandón,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,32.8843811520006
Guatemala_313055,313055,Volcán Acatenango,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,31.2867618381013
Guatemala_12572,12572,Dos Pilas,1995,Guatemala,North America,100,39.8116714285714,25,3,4,5,3,3,7,3,4,0,0,3,,,Inf,7,0,1,0,0,1,1,no,31.2765696964249
Guatemala_555629258,555629258,Volcán Siete Orejas,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,25.7539398184823
Guatemala_302112,302112,Volcán de Suchitán,1999,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,25.5330198958308
Guatemala_302076,302076,Volcán Tacaná,1956,Guatemala,North America,55.5086,29.7802833333333,23.13335,3,3,5,3,2,6,3,3,0,0,3,,,Inf,6,0,1,0,0,1,1,no,25.4242365904835
Guatemala_12591,12591,Sipacate - Naranjo,1969,Guatemala,North America,55.5086,29.3358166666667,21.79995,3,3,5,3,2,6,3,3,0,0,2,,,Inf,6,0,1,0,0,1,1,no,19.1236150709122
Guatemala_342452,342452,Semuc Champey,2005,Guatemala,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,18.4638238456132
Guatemala_12570,12570,Aguateca,1995,Guatemala,North America,100,39.8116714285714,25,3,4,5,3,3,7,3,4,0,0,3,,,Inf,7,0,1,0,0,1,1,no,16.9969308433465
Guatemala_302086,302086,Ceibal,1995,Guatemala,North America,55.5086,29.7802833333333,23.13335,3,3,5,3,2,6,3,3,0,0,3,,,Inf,6,0,1,0,0,1,1,no,15.6448181664678
Guatemala_555629259,555629259,Volcán Pacaya,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,11.7682640147582
Guatemala_555629257,555629257,Volcán Santiaguito,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,11.3122942713044
Guatemala_2198,2198,El Rosario,1980,Guatemala,North America,55.5086,29.7802833333333,23.13335,3,3,5,3,2,6,3,3,0,0,3,,,Inf,6,0,1,0,0,1,1,no,11.1708092887974
Guatemala_555629256,555629256,Volcán Santa María,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,10.8788072534272
Guatemala_302114,302114,Volcán Jumay,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,10.7609997966664
Guatemala_196,196,Volcán de Pacaya y  Laguna de Calderas,1963,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,10.5380140119399
Guatemala_2551,2551,Mario Dary Rivera,1977,Guatemala,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,9.78399442579883
Guatemala_302115,302115,Volcán Chicabal,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,9.37911278125458
Guatemala_302100,302100,Volcán Jumaytepeque,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,9.21976435797175
Guatemala_102929,102929,Volcán Tecuamburro,1956,Guatemala,North America,55.5086,29.3358166666667,21.79995,3,3,5,3,2,6,3,3,0,0,2,,,Inf,6,0,1,0,0,1,1,no,9.13300995473874
Guatemala_107023,107023,Cerro Miramundo,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,8.98345403765258
Guatemala_302099,302099,Volcán Tahual,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,8.52277878410989
Guatemala_12593,12593,Cerro Cahuí,1989,Guatemala,North America,100,37.4602125,23.13335,3,4,5,3,3,8,4,4,0,0,4,,,Inf,8,0,1,0,0,1,1,no,7.39752179211466
Guatemala_302097,302097,Volcán Alzatate,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,6.86148438466132
Guatemala_302111,302111,Volcán Ixtepeque,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,5.85202891399821
Guatemala_302102,302102,Volcán Amayo,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,5.26099372890027
Guatemala_302105,302105,Volcán Chingo,1956,Guatemala,North America,55.5086,32.82296,22.3332,3,2,4,2,2,5,3,2,0,0,2,,,Inf,5,0,1,0,0,1,1,no,4.68624154382883
Guatemala_302109,302109,Volcán Moyuta,1956,Guatemala,North America,55.5086,29.3358166666667,21.79995,3,3,5,3,2,6,3,3,0,0,2,,,Inf,6,0,1,0,0,1,1,no,4.03284115160176
Guatemala_107119,107119,Naciones Unidas,1955,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,3.71485571654219
Guatemala_555629255,555629255,Volcán Cerro Quemado,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,3.37902045740893
Guatemala_555629299,555629299,Bahía de Santo Tomás,1956,Guatemala,North America,100,37.0276222222222,25,3,4,5,3,3,9,5,4,0,0,4,,,Inf,9,0,1,0,0,1,1,no,3.09284605309228
Guatemala_302087,302087,Volcán Tobón,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,2.9311183181766
Guatemala_302106,302106,Volcán Cruz Quemada,1956,Guatemala,North America,55.5086,29.3358166666667,21.79995,3,3,5,3,2,6,3,3,0,0,2,,,Inf,6,0,1,0,0,1,1,no,2.58688668319097
Guatemala_302110,302110,Volcán Las Víboras,1956,Guatemala,North America,55.5086,32.82296,22.3332,3,2,4,2,2,5,3,2,0,0,2,,,Inf,5,0,1,0,0,1,1,no,1.642413022008
Guatemala_302101,302101,Laguna del Pino,1955,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,1.50295373119315
Guatemala_115070,115070,Cerro del Baúl,1955,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,1.33565328870611
Guatemala_107096,107096,Las Victorias,1980,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.813217131823682
Guatemala_555703712,555703712,Montaña Negra,2018,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.619368375729322
Guatemala_342429,342429,Iximché,1963,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.512568476708384
Guatemala_302091,302091,Volcán Cerro Redondo,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.481105265660014
Guatemala_12585,12585,Los Aposentos,1955,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.325619539381267
Guatemala_302103,302103,Volcán Culma,1956,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.242265079218562
Guatemala_107035,107035,Cuevas de Silvino,1972,Guatemala,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,0.079537803976937
Guatemala_555629295,555629295,Grutas de Lanquín,1955,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.021376616071173
Guatemala_107134,107134,Riscos de Momostenango,1955,Guatemala,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,0.004799553060613
Guinea_555721684,555721684,Moyen-Bafing National Park,2021,Guinea,Africa,680,113.300088888889,52.3504,13,3,5,2,3,27,21,6,5,5,9,0.555555555555556,1,1.8,27,0,1,0,0,1,1,no,6705.55672706069
Guinea_342670,342670,Boé,0,Guinea,Africa,580.0027,79.8215107142857,43.6504,11,4,5,2,3,28,20,8,4,5,9,0.555555555555556,1.25,2.25,28,0,1,0,0,1,1,no,1078.11237817656
Guinea_351088,351088,Cantanhez Forest,2007,Guinea,Africa,580.0027,72.9262782608696,43.2504,11,4,5,2,3,23,17,6,3,3,9,0.333333333333333,1,3,23,0,1,0,0,1,1,no,1057.0946043982
Guinea_29421,29421,Previously called Mafou Classified Forest,0,Guinea,Africa,580.0027,91.395244,46.7,11,3,5,2,3,25,19,6,5,4,8,0.5,0.8,1.6,25,0,1,0,0,1,1,no,616.933795247211
Guinea_555555549,555555549,Kilimi,1995,Guinea,Africa,580.0027,91.8328695652174,43.2504,10,4,5,2,3,23,17,6,4,2,9,0.222222222222222,0.5,2.25,23,0,1,0,0,1,1,no,414.94578829257
Guinea_555556063,555556063,Nama Woula,2010,Guinea,Africa,580.0027,91.3665913043478,46.7,10,3,5,2,3,23,17,6,5,5,6,0.833333333333333,1,1.2,23,0,1,0,0,1,1,no,392.088940371748
Guinea_555556064,555556064,Mande Woula,2010,Guinea,Africa,580.0027,91.3665913043478,46.7,10,3,5,2,3,23,17,6,5,5,6,0.833333333333333,1,1.2,23,0,1,0,0,1,1,no,367.768200934265
Guinea_29069,29069,Badiar,1985,Guinea,Africa,580.0027,88.3271666666667,45.3752,10,4,5,2,3,24,17,7,4,5,6,0.833333333333333,1.25,1.5,24,0,1,0,0,1,1,no,279.864834964159
Guinea_29067,29067,Monts Nimba,1944,Guinea,Africa,580.0027,89.2161818181818,47.8004,8,4,5,2,3,22,17,5,3,1,11,0.0909090909090909,0.333333333333333,3.66666666666667,22,0,1,0,0,1,1,no,136.37066209
Guinea_19253,19253,Kuru Hills,1955,Guinea,Africa,580.0027,84.1136923076923,42.8752,11,4,5,2,3,26,19,7,5,2,10,0.2,0.4,2,26,0,1,0,0,1,1,no,107.230056735515
Guinea_555703766,555703766,Nema Woula South Buffer Zone,2010,Guinea,Africa,580.0027,91.3665913043478,46.7,10,3,5,2,3,23,17,6,5,5,6,0.833333333333333,1,1.2,23,0,1,0,0,1,1,no,62.6769396096424
Guinea-Bissau_33050,33050,Dulombi,1991,Guinea-Bissau,Africa,580.0027,81.0482333333333,43.2504,11,4,5,2,3,27,20,7,4,5,9,0.555555555555556,1.25,2.25,27,0,1,0,0,1,1,no,1618.31701104209
Guinea-Bissau_342670,342670,Boé,0,Guinea-Bissau,Africa,580.0027,79.8215107142857,43.6504,11,4,5,2,3,28,20,8,4,5,9,0.555555555555556,1.25,2.25,28,0,1,0,0,1,1,no,1078.11237817656
Guinea-Bissau_351088,351088,Cantanhez Forest,2007,Guinea-Bissau,Africa,580.0027,72.9262782608696,43.2504,11,4,5,2,3,23,17,6,3,3,9,0.333333333333333,1,3,23,0,1,0,0,1,1,no,1057.0946043982
Guinea-Bissau_342656,342656,Varela,0,Guinea-Bissau,Africa,210.0003,53.690025,43.6504,10,4,5,2,3,20,14,6,2,3,7,0.428571428571429,1.5,3.5,20,0,1,0,0,1,1,no,86.5589285604353
Guinea-Bissau_868,868,Basse-Casamance,1970,Guinea-Bissau,Africa,2949.9863,185.022127272727,45.3752,11,4,6,2,4,22,15,7,2,4,7,0.571428571428571,2,3.5,22,0,1,0,0,1,0.933333333333333,no,81.140699
Guyana_352198,352198,Estação Ecológica Do Grão Pará,2006,Guyana,South America,100,35.8325666666667,22.7997,2,3,5,3,3,9,6,3,0,0,4,,,Inf,9,0,1,0,0,1,1,no,42321.2629023112
Guyana_19762,19762,Parque Nacional Do Monte Roraima,1989,Guyana,South America,100,37.80017,27.5167,3,3,5,3,3,10,7,3,0,0,5,,,Inf,10,0,1,0,0,1,1,no,1175.27977485961
Haiti_555624221,555624221,Sierra de Bahoruco,1983,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,1156.20553157303
Haiti_6675,6675,Sierra de Bahoruco,2004,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,1094.67974370664
Haiti_13648,13648,Zone Reservée Péligre,1968,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,293.925741894074
Haiti_555720402,555720402,Lac Azueï,2021,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,287.774069046669
Haiti_555643720,555643720,Les Matheux,2015,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,207.469088770532
Haiti_555629484,555629484,Loma Charco Azul,2009,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,174.54379424763
Haiti_555643717,555643717,Forêt des pins 2,2014,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,140.519551456307
Haiti_7880,7880,La Visite,1983,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,114.811119671171
Haiti_7879,7879,Parc Macaya,1983,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,99.6049986667056
Haiti_555720400,555720400,Etang De Miragone,2021,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,74.2215348828915
Haiti_555643715,555643715,Forêt des pins 1,2014,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,68.144106556196
Haiti_478125,478125,Manglares de Estero Balsa,2004,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,56.6445993714218
Haiti_199,199,"La Citadelle, Sans Souci, Ramiers",1968,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,25.3841562839685
Haiti_555643722,555643722,Deux Mamelles,2015,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,22.7864333002908
Haiti_555720404,555720404,Trois Etangs,2021,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,22.6350858254344
Haiti_555643714,555643714,Sant d'Eau,2017,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,6.50679534614411
Haiti_555720403,555720403,Source Royer,2021,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,5.46533551213476
Haiti_555720406,555720406,Source Zabeth,2021,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,5.11670569037632
Haiti_555720405,555720405,Soucailles,2021,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,4.00024520773441
Haiti_555643721,555643721,Grand Bois,2015,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,3.72403499055945
Haiti_555643711,555643711,Pélerin,2017,Haiti,North America,101.0521,78.28035,78.28035,2,0,2,0,2,2,2,,0,0,2,,,Inf,,2,,1,,0,0,no,0.986760518946271
Honduras_41013,41013,Patuca,1987,Honduras,North America,100,37.0276222222222,25,3,4,5,3,3,9,5,4,0,0,4,,,Inf,9,0,1,0,0,1,1,no,3769.69892559
Honduras_18810,18810,Pico Bonito,1987,Honduras,North America,100,37.0276222222222,25,3,4,5,3,3,9,5,4,0,0,4,,,Inf,9,0,1,0,0,1,1,no,1069.37416243
Honduras_555582981,555582981,Montaña de Botaderos Carlos Escaleras Mejía,2012,Honduras,North America,100,39.9802875,28.61685,3,3,5,3,3,8,5,3,0,0,4,,,Inf,8,0,1,0,0,1,1,no,966.45676311
Honduras_40997,40997,Sierra de Río Tinto,2011,Honduras,North America,100,39.9802875,28.61685,3,3,5,3,3,8,5,3,0,0,4,,,Inf,8,0,1,0,0,1,1,no,883.809705882
Honduras_18808,18808,Agalta,1987,Honduras,North America,100,37.0276222222222,25,3,4,5,3,3,9,5,4,0,0,4,,,Inf,9,0,1,0,0,1,1,no,740.194768206
Honduras_555582985,555582985,Warunta,2002,Honduras,North America,100,39.9802875,28.61685,3,3,5,3,3,8,5,3,0,0,4,,,Inf,8,0,1,0,0,1,1,no,655.503355839
Honduras_36053,36053,Río Kruta,2002,Honduras,North America,100,42.5013,32.2337,3,3,5,3,3,7,4,3,0,0,4,,,Inf,7,0,1,0,0,1,1,no,601.336191555
Honduras_18845,18845,Texiguat,1987,Honduras,North America,100,37.0276222222222,25,3,4,5,3,3,9,5,4,0,0,4,,,Inf,9,0,1,0,0,1,1,no,471.873779278
Honduras_18807,18807,Azul Meámbar,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,314.706071967
Honduras_555582992,555582992,Nombre de Dios,2005,Honduras,North America,100,39.9802875,28.61685,3,3,5,3,3,8,5,3,0,0,4,,,Inf,8,0,1,0,0,1,1,no,304.087384649
Honduras_18809,18809,Montaña de Comayagua,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,298.97329789
Honduras_18847,18847,La Muralla,1987,Honduras,North America,55.5086,29.156075,23.6666,3,3,5,3,2,8,5,3,0,0,4,,,Inf,8,0,1,0,0,1,1,no,270.209484802
Honduras_18805,18805,Celaque,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,264.734639713
Honduras_18826,18826,Opalaca,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,259.946385505
Honduras_200,200,La Tigra,1980,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,243.521136744
Honduras_23306,23306,Cusuco,1987,Honduras,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,168.189474638
Honduras_18811,18811,Montaña de Yoro,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,154.201746209
Honduras_102221,102221,Santa Bárbara,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,139.984689237
Honduras_555697537,555697537,Omoa,2019,Honduras,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,139.247941153
Honduras_18813,18813,Cerro Azul,1987,Honduras,North America,100,37.6268625,23.6666,3,4,5,3,3,8,4,4,0,0,3,,,Inf,8,0,1,0,0,1,1,no,121.20738915
Honduras_18812,18812,Pico Píjol,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,115.559653924
Honduras_18831,18831,Guajiquiro,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,115.396947203
Honduras_62051,62051,"Congolón, Piedra Parada y Coyocutena",2010,Honduras,North America,55.5086,31.5191333333333,23.6666,3,2,4,2,2,6,4,2,0,0,3,,,Inf,6,0,1,0,0,1,1,no,110.877078012
Honduras_18825,18825,Volcán Pacayita,1987,Honduras,North America,55.5086,31.5191333333333,23.6666,3,2,4,2,2,6,4,2,0,0,3,,,Inf,6,0,1,0,0,1,1,no,102.853570066
Honduras_18804,18804,Montecristo Trifinio,1987,Honduras,North America,55.5086,31.5191333333333,23.6666,3,2,4,2,2,6,4,2,0,0,3,,,Inf,6,0,1,0,0,1,1,no,83.1781134976
Honduras_555582993,555582993,Sabanetas,1987,Honduras,North America,55.5086,31.5191333333333,23.6666,3,2,4,2,2,6,4,2,0,0,3,,,Inf,6,0,1,0,0,1,1,no,82.3217361894
Honduras_41011,41011,Capiro - Calentura,2016,Honduras,North America,100,39.9802875,28.61685,3,3,5,3,3,8,5,3,0,0,4,,,Inf,8,0,1,0,0,1,1,no,81.1359508243
Honduras_18828,18828,El Chile,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,64.8159219294
Honduras_18827,18827,Misoco,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,45.9257781856
Honduras_18830,18830,Yerba Buena,1987,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,35.3805991673
Honduras_18823,18823,El Pital,1987,Honduras,North America,55.5086,31.5191333333333,23.6666,3,2,4,2,2,6,4,2,0,0,3,,,Inf,6,0,1,0,0,1,1,no,26.8359744392
Honduras_41001,41001,El Cipresal,1992,Honduras,North America,55.5086,29.156075,23.6666,3,3,5,3,2,8,5,3,0,0,4,,,Inf,8,0,1,0,0,1,1,no,20.4316905623
Honduras_18839,18839,Lancetilla,1990,Honduras,North America,100,37.0276222222222,25,3,4,5,3,3,9,5,4,0,0,4,,,Inf,9,0,1,0,0,1,1,no,19.7082993424
Honduras_23307,23307,Cerro de Uyuca,1985,Honduras,North America,55.5086,28.7164142857143,22.3332,3,3,5,3,2,7,4,3,0,0,3,,,Inf,7,0,1,0,0,1,1,no,7.79922842778
Hungary_679,679,Hortobágyi Nemzeti Park,1973,Hungary,Europe,180.5204,68.387625,44.21665,6,1,4,1,3,8,6,2,3,0,2,,0,0.666666666666667,8,0,1,0,0,1,1,no,803.579592464123
Hungary_178325,178325,Duna–Ipoly Nemzeti Park,1997,Hungary,Europe,180.5204,69.338225,44.21665,6,2,5,2,3,8,6,2,3,0,2,,0,0.666666666666667,8,0,1,0,0,1,1,no,607.15729588132
Hungary_178324,178324,Balaton-felvidéki Nemzeti Park,1997,Hungary,Europe,180.5204,68.387625,44.21665,6,1,4,1,3,8,6,2,3,0,2,,0,0.666666666666667,8,0,1,0,0,1,1,no,573.222392201057
Hungary_178326,178326,Körös–Maros Nemzeti Park,1997,Hungary,Europe,180.5204,68.387625,44.21665,6,1,4,1,3,8,6,2,3,0,2,,0,0.666666666666667,8,0,1,0,0,1,1,no,512.04979579357
Hungary_681,681,Kiskunsági Nemzeti Park,1975,Hungary,Europe,180.5204,68.387625,44.21665,6,1,4,1,3,8,6,2,3,0,2,,0,0.666666666666667,8,0,1,0,0,1,1,no,505.277728390079
